grupo,idx,clase_real,clase_pred,distancia,feature,peso_lime
representativo,20707,0,2,2,País para todos / poderosos,0.0141070996976629
representativo,20707,0,2,2,Distribución ingreso justa,0.01141996902467002
representativo,20707,0,2,2,Apoyo a la democracia,0.007591814842806306
representativo,20707,0,2,2,Victimización delictiva,0.006209199757751799
representativo,20707,0,2,2,Democracia electoral,0.004219459671734874
representativo,20707,0,2,2,Componente igualitario,-0.004167807192674541
representativo,20707,0,2,2,Situación ocupacional,-0.0035934382085157667
representativo,20707,0,2,2,Progreso contra corrupción,-0.003323830534340618
representativo,20707,0,2,2,Confianza Televisión,-0.00271468727338934
representativo,20707,0,2,2,Aprobación gobierno,-0.0026707061643984286
representativo,20121,0,0,0,Confianza Gobierno,-0.04614483143772615
representativo,20121,0,0,0,Apoyo a la democracia,-0.04445939327386162
representativo,20121,0,0,0,País para todos / poderosos,-0.02918322455483135
representativo,20121,0,0,0,Situación económica país,-0.028575892789521596
representativo,20121,0,0,0,Componente igualitario,0.02689983692984905
representativo,20121,0,0,0,Aprobación gobierno,0.02421474009116675
representativo,20121,0,0,0,Expectativa económica país,0.01619400607685657
representativo,20121,0,0,0,Economía país vs. año anterior,0.014389900249717936
representativo,20121,0,0,0,Nivel educativo,0.005471204623109813
representativo,20121,0,0,0,Confianza Poder Judicial,-0.003972025227111024
representativo,20399,1,1,0,Situación económica país,-0.020280374942869602
representativo,20399,1,1,0,Distribución ingreso justa,-0.012187808906847146
representativo,20399,1,1,0,Apoyo a la democracia,-0.010819463506341892
representativo,20399,1,1,0,Aprobación gobierno,0.009483359541499311
representativo,20399,1,1,0,Componente igualitario,0.006425412366512541
representativo,20399,1,1,0,Economía país vs. año anterior,0.006239802213040104
representativo,20399,1,1,0,Expectativa económica personal,-0.00291233267305511
representativo,20399,1,1,0,Confianza Poder Judicial,-0.002214985545139954
representativo,20399,1,1,0,Confianza Televisión,-0.0017946029122496772
representativo,20399,1,1,0,Confianza Policía,-0.0017014247868914402
representativo,2733,1,0,1,Distribución ingreso justa,-0.04450185951018721
representativo,2733,1,0,1,Confianza Gobierno,-0.0392685364771142
representativo,2733,1,0,1,Apoyo a la democracia,-0.03789225372442684
representativo,2733,1,0,1,Situación económica país,-0.03620271487331015
representativo,2733,1,0,1,País para todos / poderosos,-0.027716777544971948
representativo,2733,1,0,1,Componente igualitario,0.027137922710645808
representativo,2733,1,0,1,Aprobación gobierno,0.02012361662323515
representativo,2733,1,0,1,Expectativa económica país,0.015376156657953086
representativo,2733,1,0,1,Confianza Partidos Políticos,-0.00865256903982118
representativo,2733,1,0,1,Confianza Congreso,-0.007016058770659504
representativo,20175,1,1,0,Situación económica país,-0.01808534038551682
representativo,20175,1,1,0,Confianza Gobierno,-0.01416391107354001
representativo,20175,1,1,0,Componente igualitario,0.0120466432861389
representativo,20175,1,1,0,Apoyo a la democracia,-0.009079281638616727
representativo,20175,1,1,0,Aprobación gobierno,0.007518747097792153
representativo,20175,1,1,0,Economía país vs. año anterior,0.0072579834424852255
representativo,20175,1,1,0,Conoce caso de corrupción,-0.003905073477748322
representativo,20175,1,1,0,Confianza Congreso,-0.0029107135630137226
representativo,20175,1,1,0,País para todos / poderosos,-0.0018077966172571108
representativo,20175,1,1,0,Confianza FF.AA.,0.0016169990619677136
representativo,20767,1,2,1,Apoyo a la democracia,0.01173966744859418
representativo,20767,1,2,1,País para todos / poderosos,0.010709446346871212
representativo,20767,1,2,1,Aprobación gobierno,-0.00870333187845963
representativo,20767,1,2,1,Conoce caso de corrupción,-0.006877860725314034
representativo,20767,1,2,1,Confianza Gobierno,0.005824058868289413
representativo,20767,1,2,1,Componente igualitario,-0.004879089725571517
representativo,20767,1,2,1,Confianza Televisión,-0.003932703813387526
representativo,20767,1,2,1,Victimización delictiva,0.0037961201886078286
representativo,20767,1,2,1,Democracia electoral,0.0031144026321765377
representativo,20767,1,2,1,Interés en política,0.0013481762226676488
representativo,20057,1,0,1,Apoyo a la democracia,-0.04661987648651659
representativo,20057,1,0,1,Distribución ingreso justa,-0.04153389152654299
representativo,20057,1,0,1,Confianza Gobierno,-0.04008362972094664
representativo,20057,1,0,1,Componente igualitario,0.030260229302088913
representativo,20057,1,0,1,Situación económica país,-0.028637291242511364
representativo,20057,1,0,1,País para todos / poderosos,-0.026777169160702347
representativo,20057,1,0,1,Aprobación gobierno,0.019735192435728646
representativo,20057,1,0,1,Expectativa económica país,0.014166021376790955
representativo,20057,1,0,1,Economía país vs. año anterior,0.010346277885469683
representativo,20057,1,0,1,Confianza Partidos Políticos,-0.004595333883293618
representativo,20366,2,2,0,País para todos / poderosos,0.014037886867578798
representativo,20366,2,2,0,Apoyo a la democracia,0.01224015524408967
representativo,20366,2,2,0,Situación económica país,0.0065335148029755695
representativo,20366,2,2,0,Conoce caso de corrupción,-0.005278498793491179
representativo,20366,2,2,0,Victimización delictiva,0.004551955111421855
representativo,20366,2,2,0,Componente igualitario,-0.004080183675112931
representativo,20366,2,2,0,Aprobación gobierno,-0.003127736034255734
representativo,20366,2,2,0,Nivel educativo,0.0025021127385113423
representativo,20366,2,2,0,Expectativa económica país,-0.0023225184506516527
representativo,20366,2,2,0,Confianza Televisión,0.0010063870360116228
representativo,2490,2,1,1,Situación económica país,-0.019429265692067186
representativo,2490,2,1,1,Aprobación gobierno,0.010136925755554888
representativo,2490,2,1,1,Distribución ingreso justa,-0.00973592553161852
representativo,2490,2,1,1,Componente igualitario,0.0073996671401039636
representativo,2490,2,1,1,Conoce caso de corrupción,-0.007091520409528529
representativo,2490,2,1,1,Apoyo a la democracia,-0.006748563158255427
representativo,2490,2,1,1,Economía país vs. año anterior,0.006395917335274807
representativo,2490,2,1,1,Progreso contra corrupción,-0.004634827492533697
representativo,2490,2,1,1,Democracia electoral,0.0018919469735826822
representativo,2490,2,1,1,País para todos / poderosos,-0.0010393852956426478
representativo,3355,2,2,0,País para todos / poderosos,0.015642203515177113
representativo,3355,2,2,0,Apoyo a la democracia,0.012127312592557608
representativo,3355,2,2,0,Componente igualitario,-0.006043181420766259
representativo,3355,2,2,0,Aprobación gobierno,-0.005896125937169271
representativo,3355,2,2,0,Confianza Congreso,-0.005327030635722893
representativo,3355,2,2,0,Victimización delictiva,0.0047482691762512136
representativo,3355,2,2,0,Confianza Partidos Políticos,0.004674788442689338
representativo,3355,2,2,0,Expectativa económica país,-0.003735237683435528
representativo,3355,2,2,0,Democracia electoral,0.003559122876824237
representativo,3355,2,2,0,Situación ocupacional,0.0025132880742804037
representativo,19890,2,2,0,País para todos / poderosos,0.01707580777851164
representativo,19890,2,2,0,Apoyo a la democracia,0.013984009078350795
representativo,19890,2,2,0,Aprobación gobierno,-0.007752775049363806
representativo,19890,2,2,0,Victimización delictiva,0.006045300585100926
representativo,19890,2,2,0,Componente igualitario,-0.005094536043197267
representativo,19890,2,2,0,Expectativa económica país,-0.0033178034293292703
representativo,19890,2,2,0,Confianza Televisión,-0.0029260630070038884
representativo,19890,2,2,0,Nivel socioeconómico,-0.0027903410931931797
representativo,19890,2,2,0,Confianza FF.AA.,-0.002704466144893792
representativo,19890,2,2,0,Conoce caso de corrupción,-0.001993985699324901
representativo,2738,2,1,1,Situación económica país,-0.019197469516391088
representativo,2738,2,1,1,Confianza Gobierno,-0.015303920216343176
representativo,2738,2,1,1,Apoyo a la democracia,-0.011461184300128047
representativo,2738,2,1,1,Aprobación gobierno,0.010570818200197812
representativo,2738,2,1,1,Componente igualitario,0.009580822566528913
representativo,2738,2,1,1,Conoce caso de corrupción,-0.007942206719814712
representativo,2738,2,1,1,Progreso contra corrupción,-0.004846130928976923
representativo,2738,2,1,1,Expectativa económica personal,-0.0023767497276088977
representativo,2738,2,1,1,Confianza Policía,-0.002096044463839208
representativo,2738,2,1,1,Nivel socioeconómico,0.0014660031100669467
representativo,20171,3,3,0,Confianza Gobierno,0.056034452185330874
representativo,20171,3,3,0,Situación económica país,0.04608439518615054
representativo,20171,3,3,0,Apoyo a la democracia,0.04169792507433367
representativo,20171,3,3,0,Componente igualitario,-0.03217911139877532
representativo,20171,3,3,0,Aprobación gobierno,-0.023316606436831526
representativo,20171,3,3,0,Economía país vs. año anterior,-0.022194712463677876
representativo,20171,3,3,0,País para todos / poderosos,0.017067281878722484
representativo,20171,3,3,0,Expectativa económica país,-0.014697020521596077
representativo,20171,3,3,0,Confianza Policía,-0.007700204017270062
representativo,20171,3,3,0,Confianza Congreso,0.006011547288426823
representativo,3472,3,3,0,Confianza Gobierno,0.05099509810485456
representativo,3472,3,3,0,Distribución ingreso justa,0.05053135114651734
representativo,3472,3,3,0,Situación económica país,0.04247704910049461
representativo,3472,3,3,0,Apoyo a la democracia,0.039634674476327916
representativo,3472,3,3,0,Componente igualitario,-0.029813638524703444
representativo,3472,3,3,0,Aprobación gobierno,-0.02906750513891937
representativo,3472,3,3,0,País para todos / poderosos,0.01706187782090905
representativo,3472,3,3,0,Progreso contra corrupción,0.012891198869369925
representativo,3472,3,3,0,Confianza Congreso,0.008120274046055163
representativo,3472,3,3,0,Confianza Poder Judicial,0.007337389988092611
representativo,20526,3,2,1,País para todos / poderosos,0.017116423023438947
representativo,20526,3,2,1,Aprobación gobierno,-0.009413711298928876
representativo,20526,3,2,1,Situación económica país,0.007577588982923548
representativo,20526,3,2,1,Distribución ingreso justa,0.0062338417747632375
representativo,20526,3,2,1,Apoyo a la democracia,0.00620912259973004
representativo,20526,3,2,1,Componente igualitario,-0.005903698324668014
representativo,20526,3,2,1,Confianza Partidos Políticos,0.005130584562248919
representativo,20526,3,2,1,Victimización delictiva,0.004081973016072766
representativo,20526,3,2,1,Confianza Policía,-0.003087472752244346
representativo,20526,3,2,1,Conoce caso de corrupción,-0.0012612211639772492
representativo,20307,3,3,0,Confianza Gobierno,0.05243521147052259
representativo,20307,3,3,0,Situación económica país,0.05210982705075058
representativo,20307,3,3,0,Apoyo a la democracia,0.04177349416911928
representativo,20307,3,3,0,Componente igualitario,-0.03209230330053584
representativo,20307,3,3,0,Aprobación gobierno,-0.027551959663701324
representativo,20307,3,3,0,País para todos / poderosos,0.021957704696543248
representativo,20307,3,3,0,Economía país vs. año anterior,-0.015383303412089853
representativo,20307,3,3,0,Expectativa económica país,-0.013388850426672701
representativo,20307,3,3,0,Confianza Congreso,0.012754080612008153
representativo,20307,3,3,0,Progreso contra corrupción,0.010232459942120279
representativo,20509,3,3,0,Confianza Gobierno,0.0502671788190714
representativo,20509,3,3,0,Situación económica país,0.04161815566676857
representativo,20509,3,3,0,Apoyo a la democracia,0.039209133361575894
representativo,20509,3,3,0,Aprobación gobierno,-0.033918061927157496
representativo,20509,3,3,0,Componente igualitario,-0.03251467435089002
representativo,20509,3,3,0,País para todos / poderosos,0.020365571657124517
representativo,20509,3,3,0,Economía país vs. año anterior,-0.015075532325058085
representativo,20509,3,3,0,Expectativa económica país,-0.01120230628411855
representativo,20509,3,3,0,Conoce caso de corrupción,0.007246974630190057
representativo,20509,3,3,0,Confianza Poder Judicial,0.005560917361948573
representativo,27490,0,0,0,Confianza Gobierno,-0.047873572266292075
representativo,27490,0,0,0,Distribución ingreso justa,-0.04518633633182203
representativo,27490,0,0,0,Apoyo a la democracia,-0.044789970871862206
representativo,27490,0,0,0,Situación económica país,-0.033036870112773314
representativo,27490,0,0,0,País para todos / poderosos,-0.03025812073515913
representativo,27490,0,0,0,Componente igualitario,0.028446900310083213
representativo,27490,0,0,0,Aprobación gobierno,0.02072882458459871
representativo,27490,0,0,0,Expectativa económica país,0.019517140021128653
representativo,27490,0,0,0,Economía país vs. año anterior,0.010185913626748788
representativo,27490,0,0,0,Confianza Partidos Políticos,-0.0080964981944111
representativo,31115,0,2,2,País para todos / poderosos,0.016159776938957007
representativo,31115,0,2,2,Confianza Gobierno,0.007712758625547363
representativo,31115,0,2,2,Distribución ingreso justa,0.006591187747270075
representativo,31115,0,2,2,Aprobación gobierno,-0.006158358256799838
representativo,31115,0,2,2,Apoyo a la democracia,0.006143322534838857
representativo,31115,0,2,2,Situación económica país,0.0048501913054154735
representativo,31115,0,2,2,Confianza Partidos Políticos,0.004833271983847585
representativo,31115,0,2,2,Victimización delictiva,0.004696666206850601
representativo,31115,0,2,2,Confianza Congreso,0.0026910833707500885
representativo,31115,0,2,2,Conoce caso de corrupción,-0.0018531874790205937
representativo,13126,0,2,2,País para todos / poderosos,0.015399085328878265
representativo,13126,0,2,2,Apoyo a la democracia,0.007480301710912798
representativo,13126,0,2,2,Conoce caso de corrupción,-0.00677519338515776
representativo,13126,0,2,2,Aprobación gobierno,-0.005446521239828819
representativo,13126,0,2,2,Confianza Partidos Políticos,0.003764607035932023
representativo,13126,0,2,2,Victimización delictiva,0.0033280389038256968
representativo,13126,0,2,2,Sexo,0.0018983148371139427
representativo,13126,0,2,2,Nivel educativo,0.0015525984019787655
representativo,13126,0,2,2,Distribución ingreso justa,0.0015367805988006377
representativo,13126,0,2,2,Confianza Policía,-0.0011696856177973512
representativo,5166,0,1,1,Situación económica país,-0.017962953185772255
representativo,5166,0,1,1,Confianza Gobierno,-0.014887499853842424
representativo,5166,0,1,1,Componente igualitario,0.011291162070350613
representativo,5166,0,1,1,Apoyo a la democracia,-0.009863493383389986
representativo,5166,0,1,1,Aprobación gobierno,0.009788883566154968
representativo,5166,0,1,1,Economía país vs. año anterior,0.008931995228117252
representativo,5166,0,1,1,Conoce caso de corrupción,-0.006517624711087713
representativo,5166,0,1,1,Democracia electoral,0.0029863970629483926
representativo,5166,0,1,1,Progreso contra corrupción,-0.002642250179071972
representativo,5166,0,1,1,Integridad institucional (corrupción),-0.002248671321288074
representativo,27608,0,2,2,País para todos / poderosos,0.014910506254054646
representativo,27608,0,2,2,Apoyo a la democracia,0.010500821968279554
representativo,27608,0,2,2,Confianza Gobierno,0.007278208695413294
representativo,27608,0,2,2,Componente igualitario,-0.006912521929422257
representativo,27608,0,2,2,Victimización delictiva,0.004928076236143324
representativo,27608,0,2,2,Aprobación gobierno,-0.004822163164829198
representativo,27608,0,2,2,Confianza Partidos Políticos,0.003999827902396666
representativo,27608,0,2,2,Sexo,0.0026380835866887794
representativo,27608,0,2,2,Nivel educativo,0.0023126743526769057
representativo,27608,0,2,2,Expectativa económica país,-0.0014726385583749796
representativo,22939,1,0,1,Distribución ingreso justa,-0.042262139314583634
representativo,22939,1,0,1,Apoyo a la democracia,-0.03746369854067622
representativo,22939,1,0,1,Confianza Gobierno,-0.03634445753988595
representativo,22939,1,0,1,Situación económica país,-0.030885389523543944
representativo,22939,1,0,1,Componente igualitario,0.027735340104775096
representativo,22939,1,0,1,País para todos / poderosos,-0.026767927893408486
representativo,22939,1,0,1,Aprobación gobierno,0.023459620626500727
representativo,22939,1,0,1,Expectativa económica país,0.01423332023387189
representativo,22939,1,0,1,Economía país vs. año anterior,0.013273205117652028
representativo,22939,1,0,1,Interés en política,0.008465415300015081
representativo,9572,1,0,1,Apoyo a la democracia,-0.04778973303202151
representativo,9572,1,0,1,Distribución ingreso justa,-0.039843567435891354
representativo,9572,1,0,1,Confianza Gobierno,-0.03837556327796627
representativo,9572,1,0,1,Situación económica país,-0.031902353509637785
representativo,9572,1,0,1,Componente igualitario,0.026225731535794265
representativo,9572,1,0,1,País para todos / poderosos,-0.02480956353821263
representativo,9572,1,0,1,Aprobación gobierno,0.020612124442760248
representativo,9572,1,0,1,Economía país vs. año anterior,0.011568807631079054
representativo,9572,1,0,1,Expectativa económica país,0.009016373446024713
representativo,9572,1,0,1,Confianza Policía,0.006426546609662353
representativo,9640,1,0,1,Apoyo a la democracia,-0.04128569884009257
representativo,9640,1,0,1,Confianza Gobierno,-0.04047248934152847
representativo,9640,1,0,1,Distribución ingreso justa,-0.034271729667601926
representativo,9640,1,0,1,Componente igualitario,0.031090277219560952
representativo,9640,1,0,1,País para todos / poderosos,-0.029887330603154127
representativo,9640,1,0,1,Situación económica país,-0.0254380636614499
representativo,9640,1,0,1,Aprobación gobierno,0.01958757833783045
representativo,9640,1,0,1,Expectativa económica país,0.017099517145120407
representativo,9640,1,0,1,Economía país vs. año anterior,0.014862419784115313
representativo,9640,1,0,1,Igualdad ante la ley,0.010066282759176239
representativo,5611,1,0,1,Apoyo a la democracia,-0.04116254854336061
representativo,5611,1,0,1,Confianza Gobierno,-0.03895141057938949
representativo,5611,1,0,1,Distribución ingreso justa,-0.03651170183791885
representativo,5611,1,0,1,Situación económica país,-0.031616937190187884
representativo,5611,1,0,1,Componente igualitario,0.030532140690554807
representativo,5611,1,0,1,País para todos / poderosos,-0.028943221591106783
representativo,5611,1,0,1,Aprobación gobierno,0.023963883593413154
representativo,5611,1,0,1,Expectativa económica país,0.01379276332142564
representativo,5611,1,0,1,Economía país vs. año anterior,0.011372738857145702
representativo,5611,1,0,1,Democracia electoral,-0.010379074870789904
representativo,22892,1,2,1,País para todos / poderosos,0.01580639795562535
representativo,22892,1,2,1,Apoyo a la democracia,0.012101024765912129
representativo,22892,1,2,1,Aprobación gobierno,-0.004982139692129738
representativo,22892,1,2,1,Victimización delictiva,0.004576756299973544
representativo,22892,1,2,1,Componente igualitario,-0.0045141395323069445
representativo,22892,1,2,1,Igualdad ante la ley,0.0042792745764152745
representativo,22892,1,2,1,Confianza Poder Judicial,-0.003790175348807978
representativo,22892,1,2,1,Progreso contra corrupción,0.002708754659427929
representativo,22892,1,2,1,Integridad institucional (corrupción),-0.0020778318399729007
representativo,22892,1,2,1,Democracia electoral,0.0018274929062140031
representativo,27911,2,2,0,Apoyo a la democracia,0.011761495685652261
representativo,27911,2,2,0,País para todos / poderosos,0.009321187100178869
representativo,27911,2,2,0,Confianza Gobierno,0.008284265081473337
representativo,27911,2,2,0,Aprobación gobierno,-0.007738116529582039
representativo,27911,2,2,0,Nivel socioeconómico,0.006307771833368125
representativo,27911,2,2,0,Victimización delictiva,0.006085237279280302
representativo,27911,2,2,0,Componente igualitario,-0.005840150702563826
representativo,27911,2,2,0,Nivel educativo,-0.0033352440240009685
representativo,27911,2,2,0,Progreso contra corrupción,-0.002888897246225055
representativo,27911,2,2,0,Confianza FF.AA.,0.0024130784640856483
representativo,27765,2,3,1,Confianza Gobierno,0.052091488290366826
representativo,27765,2,3,1,Apoyo a la democracia,0.04683579105311414
representativo,27765,2,3,1,Distribución ingreso justa,0.046676485005368265
representativo,27765,2,3,1,Situación económica país,0.04480154393106804
representativo,27765,2,3,1,Aprobación gobierno,-0.028835587931547134
representativo,27765,2,3,1,Componente igualitario,-0.028404340596850174
representativo,27765,2,3,1,Economía país vs. año anterior,-0.02331150797748529
representativo,27765,2,3,1,País para todos / poderosos,0.018021308067990828
representativo,27765,2,3,1,Expectativa económica país,-0.015655900881345563
representativo,27765,2,3,1,Situación ocupacional,0.008786725577338174
representativo,28294,2,2,0,País para todos / poderosos,0.015931407248927807
representativo,28294,2,2,0,Apoyo a la democracia,0.008620411146937582
representativo,28294,2,2,0,Aprobación gobierno,-0.007229282280237874
representativo,28294,2,2,0,Componente igualitario,-0.007136664032417753
representativo,28294,2,2,0,Victimización delictiva,0.006131026225154709
representativo,28294,2,2,0,Nivel socioeconómico,-0.00396721959566386
representativo,28294,2,2,0,Expectativa económica país,-0.0031699998421762586
representativo,28294,2,2,0,Situación ocupacional,-0.002007079729087893
representativo,28294,2,2,0,Edad,-0.001493539312857491
representativo,28294,2,2,0,Confianza Televisión,-0.001348170512089946
representativo,31490,2,1,1,Situación económica país,-0.017398552321283713
representativo,31490,2,1,1,Confianza Gobierno,-0.017091634576117825
representativo,31490,2,1,1,Distribución ingreso justa,-0.008705045351661929
representativo,31490,2,1,1,Aprobación gobierno,0.008656745312209538
representativo,31490,2,1,1,Economía país vs. año anterior,0.007767642403173832
representativo,31490,2,1,1,Apoyo a la democracia,-0.006128288427715596
representativo,31490,2,1,1,Conoce caso de corrupción,-0.005471045106226833
representativo,31490,2,1,1,Progreso contra corrupción,-0.004912397630888081
representativo,31490,2,1,1,Nivel socioeconómico,-0.002623760724060885
representativo,31490,2,1,1,País para todos / poderosos,-0.0017729546403685396
representativo,10583,2,3,1,Confianza Gobierno,0.05407766409316081
representativo,10583,2,3,1,Distribución ingreso justa,0.041872191787422304
representativo,10583,2,3,1,Situación económica país,0.04164473938460141
representativo,10583,2,3,1,Apoyo a la democracia,0.04039420105559388
representativo,10583,2,3,1,Componente igualitario,-0.031677595250074485
representativo,10583,2,3,1,Aprobación gobierno,-0.026415327118322927
representativo,10583,2,3,1,País para todos / poderosos,0.02140789455698892
representativo,10583,2,3,1,Economía país vs. año anterior,-0.02110439039872037
representativo,10583,2,3,1,Expectativa económica país,-0.015796686126141088
representativo,10583,2,3,1,Igualdad ante la ley,-0.006651322368493122
representativo,10882,3,3,0,Situación económica país,0.0492556566888737
representativo,10882,3,3,0,Confianza Gobierno,0.04782512739121121
representativo,10882,3,3,0,Distribución ingreso justa,0.045223325765663236
representativo,10882,3,3,0,Apoyo a la democracia,0.03999667517502265
representativo,10882,3,3,0,Aprobación gobierno,-0.029258636414980884
representativo,10882,3,3,0,Componente igualitario,-0.028659758470811467
representativo,10882,3,3,0,País para todos / poderosos,0.020757271978823193
representativo,10882,3,3,0,Economía país vs. año anterior,-0.02019789662754578
representativo,10882,3,3,0,Expectativa económica país,-0.01926012106740295
representativo,10882,3,3,0,Progreso contra corrupción,0.00815232045236547
representativo,5538,3,3,0,Confianza Gobierno,0.05221548051887862
representativo,5538,3,3,0,Situación económica país,0.047074658635087224
representativo,5538,3,3,0,Apoyo a la democracia,0.04305178098094927
representativo,5538,3,3,0,Componente igualitario,-0.03459036693499607
representativo,5538,3,3,0,Aprobación gobierno,-0.03158082091945768
representativo,5538,3,3,0,País para todos / poderosos,0.020089621611854635
representativo,5538,3,3,0,Economía país vs. año anterior,-0.018599768337914463
representativo,5538,3,3,0,Expectativa económica país,-0.017073653304718415
representativo,5538,3,3,0,Progreso contra corrupción,0.010816918239455194
representativo,5538,3,3,0,Victimización delictiva,0.004561857476159112
representativo,22508,3,3,0,Confianza Gobierno,0.05329109439738741
representativo,22508,3,3,0,Situación económica país,0.045535460873147006
representativo,22508,3,3,0,Distribución ingreso justa,0.04211207465746591
representativo,22508,3,3,0,Apoyo a la democracia,0.04169661817513308
representativo,22508,3,3,0,Componente igualitario,-0.037324737362558154
representativo,22508,3,3,0,Aprobación gobierno,-0.03232589764170276
representativo,22508,3,3,0,Economía país vs. año anterior,-0.02103986646374467
representativo,22508,3,3,0,País para todos / poderosos,0.01560323256532278
representativo,22508,3,3,0,Expectativa económica país,-0.01329214124820634
representativo,22508,3,3,0,Progreso contra corrupción,0.010386531636232342
representativo,13266,3,1,2,Situación económica país,-0.019468333714185142
representativo,13266,3,1,2,Confianza Gobierno,-0.015145432901652852
representativo,13266,3,1,2,Apoyo a la democracia,-0.010197376966875317
representativo,13266,3,1,2,Aprobación gobierno,0.009891024844230675
representativo,13266,3,1,2,Distribución ingreso justa,-0.008703724917405356
representativo,13266,3,1,2,Conoce caso de corrupción,-0.007884339305441005
representativo,13266,3,1,2,Economía país vs. año anterior,0.007639920599616082
representativo,13266,3,1,2,Confianza Partidos Políticos,-0.002758767273247439
representativo,13266,3,1,2,Confianza Poder Judicial,-0.0026245977398280775
representativo,13266,3,1,2,Nivel socioeconómico,-0.0013518387600030151
representativo,29092,3,3,0,Confianza Gobierno,0.05043210714233044
representativo,29092,3,3,0,Distribución ingreso justa,0.047266064023409216
representativo,29092,3,3,0,Situación económica país,0.04465354944863186
representativo,29092,3,3,0,Apoyo a la democracia,0.037024111671727936
representativo,29092,3,3,0,Componente igualitario,-0.03351727589949192
representativo,29092,3,3,0,Aprobación gobierno,-0.02880866941518379
representativo,29092,3,3,0,Economía país vs. año anterior,-0.02090033269778866
representativo,29092,3,3,0,País para todos / poderosos,0.018429867876799663
representativo,29092,3,3,0,Confianza Congreso,0.011187024351157553
representativo,29092,3,3,0,Progreso contra corrupción,0.010977473909647073
representativo,7447,0,0,0,Distribución ingreso justa,-0.04607566169916522
representativo,7447,0,0,0,Confianza Gobierno,-0.040076178859156854
representativo,7447,0,0,0,Apoyo a la democracia,-0.03901877166701542
representativo,7447,0,0,0,País para todos / poderosos,-0.035819774891038526
representativo,7447,0,0,0,Situación económica país,-0.03368430946719171
representativo,7447,0,0,0,Aprobación gobierno,0.024695236413921007
representativo,7447,0,0,0,Componente igualitario,0.0239674845373812
representativo,7447,0,0,0,Expectativa económica país,0.02108775968024479
representativo,7447,0,0,0,Economía país vs. año anterior,0.012992318506724675
representativo,7447,0,0,0,Confianza Congreso,-0.00411024202730301
representativo,12029,0,3,3,Situación económica país,0.05256210847499518
representativo,12029,0,3,3,Confianza Gobierno,0.052253981902683225
representativo,12029,0,3,3,Distribución ingreso justa,0.0426170067431468
representativo,12029,0,3,3,Apoyo a la democracia,0.04108295964725733
representativo,12029,0,3,3,Componente igualitario,-0.03173088824792303
representativo,12029,0,3,3,Aprobación gobierno,-0.026530946773386525
representativo,12029,0,3,3,País para todos / poderosos,0.01954511337146802
representativo,12029,0,3,3,Expectativa económica país,-0.012705252886412749
representativo,12029,0,3,3,Confianza Congreso,0.009868542958799067
representativo,12029,0,3,3,Progreso contra corrupción,0.008905185051015273
representativo,6928,0,2,2,País para todos / poderosos,0.015605213219252146
representativo,6928,0,2,2,Componente igualitario,-0.007975480669848971
representativo,6928,0,2,2,Conoce caso de corrupción,-0.007541039401433622
representativo,6928,0,2,2,Aprobación gobierno,-0.007179281518040017
representativo,6928,0,2,2,Situación económica país,0.007111764908129399
representativo,6928,0,2,2,Apoyo a la democracia,0.006891481300304032
representativo,6928,0,2,2,Confianza Partidos Políticos,0.005297349517374564
representativo,6928,0,2,2,Confianza Policía,0.0027930846084019494
representativo,6928,0,2,2,Victimización delictiva,0.0026309245834314154
representativo,6928,0,2,2,Sexo,0.00207135601453433
representativo,12294,0,2,2,Apoyo a la democracia,0.013815360611423444
representativo,12294,0,2,2,País para todos / poderosos,0.013230746552971311
representativo,12294,0,2,2,Situación económica país,0.008112301265218091
representativo,12294,0,2,2,Conoce caso de corrupción,-0.008096627234277719
representativo,12294,0,2,2,Confianza Gobierno,0.00608323057117541
representativo,12294,0,2,2,Aprobación gobierno,-0.0050888725604118865
representativo,12294,0,2,2,Confianza Partidos Políticos,0.0050322181679888734
representativo,12294,0,2,2,Victimización delictiva,0.004854673152005674
representativo,12294,0,2,2,Confianza Poder Judicial,0.0031978688364495715
representativo,12294,0,2,2,Confianza Policía,0.0024010725380621436
representativo,24842,0,0,0,Distribución ingreso justa,-0.04260852842152842
representativo,24842,0,0,0,Confianza Gobierno,-0.041757579334033366
representativo,24842,0,0,0,Apoyo a la democracia,-0.03835211532752192
representativo,24842,0,0,0,País para todos / poderosos,-0.03252435431704695
representativo,24842,0,0,0,Componente igualitario,0.028060925791399922
representativo,24842,0,0,0,Situación económica país,-0.027523297497373526
representativo,24842,0,0,0,Aprobación gobierno,0.025944979565028253
representativo,24842,0,0,0,Expectativa económica país,0.0174337488106284
representativo,24842,0,0,0,Economía país vs. año anterior,0.014922267784534805
representativo,24842,0,0,0,Confianza Televisión,0.005064687194133721
representativo,30511,1,2,1,País para todos / poderosos,0.012086697627885666
representativo,30511,1,2,1,Confianza Gobierno,0.00828034564375937
representativo,30511,1,2,1,Apoyo a la democracia,0.007873868607470257
representativo,30511,1,2,1,Componente igualitario,-0.0063771793526025316
representativo,30511,1,2,1,Victimización delictiva,0.0061782429532940076
representativo,30511,1,2,1,Conoce caso de corrupción,-0.005410458189863619
representativo,30511,1,2,1,Situación económica país,0.0053041052924656
representativo,30511,1,2,1,Aprobación gobierno,-0.0044898565404399475
representativo,30511,1,2,1,Confianza Partidos Políticos,0.0024558064171750515
representativo,30511,1,2,1,Confianza Policía,0.0019697830825610376
